6.50755	0.735835	5.05044	-0.0455512	6.62134	0.836138	6.5611	0.792523	5.14157	0.488305
6.50755	0.735835	5.05044	-0.0455512	6.78214	0.714036	6.81808	0.817988	5.13452	0.52999
7.03121	0.692371	4.81247	-0.132546	7.29121	0.630741	7.07469	0.845578	5.12685	0.573269
7.03121	0.692371	4.81247	-0.132546	7.13735	0.957217	7.3309	0.875373	5.11851	0.618123
7.62268	0.655973	5.34398	-0.0993926	8.08349	0.819605	7.58668	0.907449	5.10946	0.664531
7.62268	0.655973	5.34398	-0.0993926	7.80533	0.719126	7.84199	0.941886	5.09966	0.712469
8.15502	0.686159	4.95552	-0.0383768	8.40453	0.884557	8.0968	0.978759	5.08907	0.761915
8.15502	0.686159	4.95552	-0.0383768	8.24796	0.840322	8.35106	1.01814	5.07766	0.812843
8.65931	0.848493	5.39083	0.283865	8.45858	1.41118	8.60472	1.06011	5.06537	0.865226
8.65931	0.848493	5.39083	0.283865	8.74615	1.04858	8.85775	1.10473	5.05216	0.919037
9.26533	0.963996	5.32783	0.430505	9.8809	1.1419	9.1101	1.15208	5.03798	0.974245
9.26533	0.963996	5.32783	0.430505	9.25579	1.04913	9.36172	1.20223	5.0228	1.03082
9.82715	1.14207	5.31526	0.64287	10.1016	1.52474	9.61255	1.25524	5.00656	1.08873
9.82715	1.14207	5.31526	0.64287	10.0484	1.44598	9.86254	1.31118	4.98922	1.14794
10.3473	1.31812	4.93277	0.726556	10.5377	1.72555	10.1117	1.37011	4.97074	1.20841
10.3473	1.31812	4.93277	0.726556	10.2492	1.45907	10.3598	1.4321	4.95106	1.2701
10.824	1.45428	4.6358	0.744326	10.9084	1.70343	10.6069	1.49721	4.93014	1.33298
10.824	1.45428	4.6358	0.744326	10.7313	1.45265	10.853	1.56549	4.90794	1.39701
11.3294	1.55273	4.96034	0.84339	11.4783	1.42876	11.0979	1.637	4.8844	1.46213
11.3294	1.55273	4.96034	0.84339	11.587	1.61462	11.3416	1.71179	4.85948	1.52832
11.7848	1.56114	4.83055	0.741072	11.4763	1.53917	11.584	1.78992	4.83313	1.59551
11.7848	1.56114	4.83055	0.741072	11.7788	1.74591	11.8251	1.87144	4.80531	1.66366
12.272	1.72731	5.08197	0.935282	12.136	2.14937	12.0647	1.95639	4.77598	1.73273
12.272	1.72731	5.08197	0.935282	12.3226	1.78353	12.3029	2.04482	4.74508	1.80265
12.7651	1.79248	5.17215	0.947078	12.5457	1.77728	12.5394	2.13677	4.71257	1.87338
12.7651	1.79248	5.17215	0.947078	12.5924	2.17509	12.7743	2.23227	4.67842	1.94485
13.2804	2.03928	5.28196	1.17857	13.2198	2.6644	13.0075	2.33137	4.64258	2.01701
13.2804	2.03928	5.28196	1.17857	13.0875	2.40708	13.2388	2.43409	4.605	2.08981
13.6584	2.16253	4.58145	1.07223	12.7087	3.12439	13.4682	2.54047	4.56565	2.16317
13.6584	2.16253	4.58145	1.07223	13.836	2.62479	13.6955	2.65053	4.52448	2.23703
14.0905	2.33485	4.62523	1.19772	13.8302	2.73893	13.9208	2.7643	4.48147	2.31134
14.0905	2.33485	4.62523	1.19772	14.2106	2.94205	14.1439	2.88179	4.43656	2.38601
14.5709	2.56399	4.93343	1.43446	14.5568	2.87021	14.3646	3.00303	4.38974	2.46099
14.5709	2.56399	4.93343	1.43446	14.4616	2.90734	14.583	3.12802	4.34097	2.5362
15.0208	2.91619	4.90327	1.71366	14.6754	3.96041	14.7989	3.25679	4.29021	2.61157
15.0208	2.91619	4.90327	1.71366	15.0261	3.5067	15.0122	3.38932	4.23744	2.68703
15.468	3.25381	4.54591	1.76217	15.3685	4.14761	15.2228	3.52563	4.18263	2.76249
15.468	3.25381	4.54591	1.76217	15.5236	3.82936	15.4306	3.66572	4.12575	2.83789
15.9122	3.35468	4.52607	1.69136	15.7234	3.4105	15.6355	3.80957	4.06678	2.91315
15.9122	3.35468	4.52607	1.69136	15.9774	4.00094	15.8375	3.95719	4.00571	2.98817
16.3326	3.66185	4.25008	1.73026	16.3376	4.21632	16.0363	4.10854	3.94251	3.0629
16.3326	3.66185	4.25008	1.73026	16.3313	4.44499	16.2319	4.26363	3.87716	3.13723
16.7528	3.99684	4.35038	1.95533	16.7586	4.48231	16.4242	4.42242	3.80966	3.21109
16.7528	3.99684	4.35038	1.95533	16.6039	4.67344	16.613	4.5849	3.74	3.28438
17.1263	4.27029	3.80909	1.78071	16.9236	5.10119	16.7983	4.75103	3.66817	3.35704
17.1263	4.27029	3.80909	1.78071	16.9955	5.21099	16.9799	4.92077	3.59416	3.42897
17.4995	4.45052	3.86181	1.83578	17.3421	4.64623	17.1579	5.09409	3.51797	3.50008
17.4995	4.45052	3.86181	1.83578	17.2894	5.43542	17.3319	5.27094	3.4396	3.57028
17.864	4.59447	3.75767	1.77808	17.6463	4.74597	17.5019	5.45128	3.35907	3.63949
17.864	4.59447	3.75767	1.77808	17.7853	5.62476	17.6679	5.63506	3.27637	3.70762
18.1812	4.98913	3.5479	1.93051	17.9216	6.07151	17.8297	5.82221	3.19151	3.77458
18.1812	4.98913	3.5479	1.93051	18.1263	6.16985	17.9872	6.01269	3.10453	3.84027
18.4766	5.48937	3.54881	2.29642	18.1245	6.79027	18.1402	6.20641	3.01542	3.90462
18.4766	5.48937	3.54881	2.29642	18.2164	6.66138	18.2888	6.40332	2.92421	3.96753
18.7718	5.90666	3.36417	2.41019	18.4022	7.02231	18.4328	6.60333	2.83093	4.0289
18.7718	5.90666	3.36417	2.41019	18.5422	6.76013	18.572	6.80638	2.7356	4.08867
19.0605	6.37943	3.39259	2.70724	18.8089	7.24388	18.7064	7.01237	2.63825	4.14672
19.0605	6.37943	3.39259	2.70724	19.1441	7.18344	18.8359	7.22122	2.53893	4.20299
19.386	6.38054	3.06529	2.27561	18.5479	7.4012	18.9604	7.43283	2.43767	4.25737
19.386	6.38054	3.06529	2.27561	19.0138	7.8688	19.0798	7.64712	2.3345	4.3098
19.6503	6.7705	3.09975	2.50063	19.3089	7.67375	19.1939	7.86397	2.22949	4.36017
19.6503	6.7705	3.09975	2.50063	19.132	8.12845	19.3028	8.08329	2.12266	4.40842
19.8974	7.04885	3.03136	2.62515	19.0239	8.17194	19.4062	8.30497	2.01409	4.45445
19.8974	7.04885	3.03136	2.62515	19.347	8.30741	19.5042	8.5289	1.90381	4.49819
20.1355	7.40755	2.75405	2.57513	19.6843	8.35902	19.5966	8.75494	1.7919	4.53956
20.1355	7.40755	2.75405	2.57513	20.0039	8.8906	19.6835	8.983	1.67841	4.57848
20.3051	7.91343	2.48582	2.69925	19.6061	9.48659	19.7645	9.21294	1.56341	4.61488
20.3051	7.91343	2.48582	2.69925	20.1574	9.45949	19.8398	9.44463	1.44697	4.64869
20.4716	8.28416	2.20678	2.66013	19.6163	9.76606	19.9093	9.67795	1.32916	4.67984
20.4716	8.28416	2.20678	2.66013	20.1573	9.90876	19.9728	9.91275	1.21005	4.70826
20.5196	9.04603	2.1626	3.28656	19.1911	11.5493	20.0303	10.1489	1.08972	4.73389
20.5196	9.04603	2.1626	3.28656	20.166	10.4687	20.0818	10.3863	0.968259	4.75666
20.723	9.23758	1.87643	2.90586	19.6775	10.803	20.1271	10.6247	0.845742	4.77652
20.723	9.23758	1.87643	2.90586	20.371	11.0109	20.1663	10.864	0.722256	4.7934
20.7363	9.96433	1.72156	3.35116	19.4335	12.3402	20.1993	11.1041	0.597892	4.80727
20.7363	9.96433	1.72156	3.35116	20.3164	11.3483	20.2261	11.3449	0.472738	4.81807
20.9092	10.0299	1.26452	2.66664	19.2063	12.2418	20.2466	11.5861	0.346889	4.82575
20.9092	10.0299	1.26452	2.66664	20.6141	11.9422	20.2608	11.8275	0.220439	4.83027
20.9709	10.4838	1.52812	3.24283	19.966	11.9688	20.2687	12.0692	0.093487	4.83159
20.9709	10.4838	1.52812	3.24283	20.3263	12.4966	20.2701	12.3108	-0.0338694	4.82968
21.0292	10.8636	1.00117	2.81564	20.0192	12.4823	20.2652	12.5522	-0.161529	4.82451
21.0292	10.8636	1.00117	2.81564	20.498	12.8924	20.254	12.7933	-0.28939	4.81605
21.0219	11.4461	0.882165	2.98753	20.9151	12.2555	20.2363	13.0339	-0.417348	4.80428
21.0219	11.4461	0.882165	2.98753	20.1943	13.1688	20.2122	13.2738	-0.545298	4.78918
21.0005	11.9127	0.712399	3.10808	19.858	13.5236	20.1818	13.5129	-0.673135	4.77072
21.0005	11.9127	0.712399	3.10808	20.3245	13.8896	20.1449	13.7509	-0.800753	4.74892
20.9666	12.3876	0.413061	2.96709	20.3387	13.5307	20.1017	13.9878	-0.928043	4.72374
20.9666	12.3876	0.413061	2.96709	20.1216	14.337	20.0521	14.2233	-1.0549	4.69521
20.9043	12.8141	0.218798	3.01113	19.6717	14.4038	19.9962	14.4573	-1.18121	4.66331
20.9043	12.8141	0.218798	3.01113	19.781	14.773	19.934	14.6897	-1.30687	4.62805
20.8911	13.1264	0.135274	3.01271	20.1149	14.0165	19.8655	14.9202	-1.43177	4.58944
20.8911	13.1264	0.135274	3.01271	20.0208	15.2053	19.7908	15.1486	-1.55581	4.54751
20.6855	13.7458	-0.598049	2.39461	20.0157	15.3443	19.7099	15.3749	-1.67887	4.50226
20.6855	13.7458	-0.598049	2.39461	19.9131	15.554	19.6229	15.5989	-1.80085	4.45372
20.5066	14.2189	-0.606014	2.76655	19.9388	15.0864	19.5298	15.8203	-1.92164	4.40193
20.5066	14.2189	-0.606014	2.76655	19.4748	16.0098	19.4307	16.039	-2.04114	4.3469
20.3367	14.6491	-0.694347	2.98444	19.1556	16.0022	19.3257	16.2549	-2.15925	4.28868
20.3367	14.6491	-0.694347	2.98444	19.238	16.2719	19.2148	16.4679	-2.27586	4.22731
20.1118	15.1614	-1.02449	2.78282	19.4007	16.2962	19.0981	16.6777	-2.39087	4.16284
20.1118	15.1614	-1.02449	2.78282	19.0029	16.8387	18.9757	16.8841	-2.50418	4.0953
19.6165	16.0221	-1.70621	2.44056	18.8373	17.7112	18.8477	17.0872	-2.61571	4.02476
19.6165	16.0221	-1.70621	2.44056	18.6148	17.3832	18.7142	17.2866	-2.72534	3.95127
19.3159	16.5098	-1.59857	3.22738	18.8177	17.0316	18.5752	17.4822	-2.83299	3.87489
19.3159	16.5098	-1.59857	3.22738	18.1023	17.5529	18.4309	17.674	-2.93858	3.79568
19.2183	16.6942	-1.64247	2.9847	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
19.2183	16.6942	-1.64247	2.9847	18.2094	18.0461	18.1268	18.0453	-3.14318	3.62906
19.0668	16.8713	-1.93974	2.33552	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
19.0668	16.8713	-1.93974	2.33552	17.9018	18.2183	17.8026	18.3994	-3.3385	3.45199
18.6349	17.5073	-2.07044	2.50153	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
18.6349	17.5073	-2.07044	2.50153	17.3845	18.7039	17.4595	18.7353	-3.5239	3.26509
18.4957	17.6058	-2.17371	2.06069	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
18.4957	17.6058	-2.17371	2.06069	17.1762	18.8863	17.0983	19.0521	-3.69883	3.06904
17.967	18.2248	-2.43187	2.24405	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
17.967	18.2248	-2.43187	2.24405	16.5734	19.052	16.7201	19.3488	-3.86278	2.86455
17.4186	18.7806	-2.81355	2.07275	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
17.4186	18.7806	-2.81355	2.07275	16.2338	19.6171	16.3262	19.6246	-4.01531	2.65237
17.774	18.1631	-2.45326	1.28013	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
17.774	18.1631	-2.45326	1.28013	15.9243	19.8703	15.9176	19.8789	-4.15602	2.43329
17.4018	18.4084	-2.48154	1.63389	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
17.4018	18.4084	-2.48154	1.63389	15.4332	20.1836	15.4956	20.111	-4.28461	2.2081
16.8087	18.9442	-2.83316	1.65476	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
16.8087	18.9442	-2.83316	1.65476	15.2016	20.4385	15.0613	20.3203	-4.4008	1.97763
16.5091	19.0244	-2.99966	1.30615	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
16.5091	19.0244	-2.99966	1.30615	14.6665	20.6088	14.6161	20.5063	-4.50443	1.74272
15.9067	19.403	-3.36717	1.20196	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
15.9067	19.403	-3.36717	1.20196	14.0521	20.5924	14.1611	20.6686	-4.59537	1.50421
15.3542	19.6892	-3.63607	1.03951	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
15.3542	19.6892	-3.63607	1.03951	13.4686	20.7253	13.6977	20.807	-4.67357	1.26294
14.9812	19.7349	-3.79241	0.519527	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
14.9812	19.7349	-3.79241	0.519527	13.1072	20.8294	13.2271	20.9211	-4.73904	1.01975
14.2672	20.1007	-4.05465	0.673749	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
14.2672	20.1007	-4.05465	0.673749	12.8729	21.0592	12.7506	21.0108	-4.79186	0.775469
13.553	20.3876	-4.37834	0.562794	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
13.553	20.3876	-4.37834	0.562794	12.2062	21.11	12.2695	21.0761	-4.83219	0.530912
12.9213	20.584	-4.57933	0.336539	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
12.9213	20.584	-4.57933	0.336539	11.6814	20.8651	11.785	21.117	-4.86022	0.286869
12.6838	20.3934	-4.49356	-0.000785493	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
12.6838	20.3934	-4.49356	-0.000785493	11.363	21.0688	11.2982	21.1335	-4.87623	0.0441057
12.285	20.2513	-4.61724	-0.23533	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
12.285	20.2513	-4.61724	-0.23533	10.8903	20.927	10.8105	21.1259	-4.88053	-0.196643
11.5049	20.4176	-4.89412	0.0439387	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
11.5049	20.4176	-4.89412	0.0439387	10.189	21.209	10.3229	21.0943	-4.87349	-0.434674
10.7977	20.5638	-5.08856	-0.246012	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
10.7977	20.5638	-5.08856	-0.246012	9.99634	20.9797	9.83658	21.0391	-4.85554	-0.669327
10.0824	20.6753	-5.24439	-0.0751323	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
10.0824	20.6753	-5.24439	-0.0751323	9.53921	20.8762	9.35258	20.9607	-4.82714	-0.899977
9.45484	20.7273	-5.32713	-0.543201	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
9.45484	20.7273	-5.32713	-0.543201	8.70331	20.8221	8.87192	20.8594	-4.78881	-1.12605
9.2003	20.4944	-5.13456	-0.908435	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
9.2003	20.4944	-5.13456	-0.908435	8.22277	20.4839	8.39557	20.7358	-4.74108	-1.34701
8.65275	20.3909	-5.21039	-1.19439	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
8.65275	20.3909	-5.21039	-1.19439	7.88599	20.45	7.92445	20.5903	-4.68453	-1.56237
8.12412	20.3011	-5.18917	-1.56971	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
8.12412	20.3011	-5.18917	-1.56971	7.18029	20.392	7.45939	20.4237	-4.61975	-1.7717
7.55753	20.1368	-5.25881	-1.5889	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
7.55753	20.1368	-5.25881	-1.5889	6.81542	20.1859	7.00119	20.2364	-4.54738	-1.97462
7.00755	19.995	-5.27227	-1.67668	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
7.00755	19.995	-5.27227	-1.67668	6.38914	20.0137	6.55059	20.0292	-4.46805	-2.17079
6.48769	19.8618	-5.23302	-1.88226	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
6.48769	19.8618	-5.23302	-1.88226	5.86119	19.8306	6.10823	19.8027	-4.38241	-2.35993
5.9466	19.6081	-5.29525	-2.34883	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
5.9466	19.6081	-5.29525	-2.34883	5.69089	19.5755	5.67472	19.5577	-4.29114	-2.5418
5.53263	19.3087	-5.21234	-2.45644	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
5.53263	19.3087	-5.21234	-2.45644	5.17021	19.4397	5.25059	19.2948	-4.19488	-2.71622
5.15764	19.0891	-5.05137	-2.27646	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
5.15764	19.0891	-5.05137	-2.27646	4.89149	18.982	4.8363	19.015	-4.09432	-2.88305
4.60358	18.8465	-5.10386	-2.7402	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
4.60358	18.8465	-5.10386	-2.7402	4.4685	18.834	4.43224	18.7188	-3.99012	-3.0422
4.18036	18.5646	-5.02733	-2.62429	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
4.18036	18.5646	-5.02733	-2.62429	4.26269	18.481	4.03876	18.4071	-3.88293	-3.19362
3.82196	18.2778	-4.8904	-3.3738	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
3.82196	18.2778	-4.8904	-3.3738	3.45919	18.167	3.65611	18.0807	-3.77339	-3.33732
3.50309	17.9571	-4.74397	-2.97068	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
3.50309	17.9571	-4.74397	-2.97068	3.12525	17.7493	3.28449	17.7402	-3.66215	-3.47331
3.09045	17.6332	-4.69092	-3.51251	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
3.09045	17.6332	-4.69092	-3.51251	2.9449	17.8154	2.92405	17.3866	-3.54982	-3.60167
2.76062	17.2323	-4.55355	-3.85115	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
2.76062	17.2323	-4.55355	-3.85115	2.55407	17.0853	2.57486	17.0205	-3.437	-3.72251
2.31223	16.8867	-4.56394	-3.3522	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
2.31223	16.8867	-4.56394	-3.3522	2.25371	16.8334	2.23695	16.6427	-3.32428	-3.83595
1.67986	16.5024	-4.67508	-3.51405	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1.67986	16.5024	-4.67508	-3.51405	1.88972	16.1054	1.91027	16.254	-3.21219	-3.94216
1.34666	16.1525	-4.55356	-3.59622	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1.34666	16.1525	-4.55356	-3.59622	1.44745	16.0853	1.59474	15.8549	-3.10129	-4.04132
1.09373	15.7208	-4.29974	-4.22533	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1.09373	15.7208	-4.29974	-4.22533	1.18395	15.4284	1.29021	15.4463	-2.99207	-4.13364
0.747436	15.33	-4.24908	-4.08021	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
0.747436	15.33	-4.24908	-4.08021	0.722706	15.0075	0.996486	15.0288	-2.88503	-4.21933
0.526937	14.9647	-4.0955	-3.90265	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
0.526937	14.9647	-4.0955	-3.90265	0.737301	14.7047	0.71333	14.603	-2.78061	-4.29864
0.207508	14.5014	-3.92142	-4.51549	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
0.207508	14.5014	-3.92142	-4.51549	0.253435	14.2029	0.440459	14.1696	-2.67925	-4.37181
-0.117896	14.0126	-3.79557	-4.95909	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
-0.117896	14.0126	-3.79557	-4.95909	0.459172	13.6856	0.177545	13.7292	-2.58135	-4.43909
-0.331512	13.5307	-3.62897	-5.03821	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
-0.331512	13.5307	-3.62897	-5.03821	-0.190344	13.2856	-0.0757753	13.2823	-2.48728	-4.50075
-0.616914	13.0652	-3.60333	-4.70005	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
-0.616914	13.0652	-3.60333	-4.70005	0.0462308	12.9301	-0.319903	12.8295	-2.39739	-4.55704
-1.00321	12.5672	-3.60242	-4.66505	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
-1.00321	12.5672	-3.60242	-4.66505	-0.476482	12.3633	-0.555273	12.3714	-2.31202	-4.60823
-1.17342	12.1592	-3.43143	-4.7146	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
-1.17342	12.1592	-3.43143	-4.7146	-0.582624	12.0386	-0.78235	11.9083	-2.23144	-4.65456
-1.45623	11.6776	-3.32933	-4.8698	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
-1.45623	11.6776	-3.32933	-4.8698	-1.17212	11.3988	-1.00163	11.4409	-2.15594	-4.69628
-1.69363	11.1793	-3.21283	-4.70061	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
-1.69363	11.1793	-3.21283	-4.70061	-1.39289	11.0424	-1.21362	10.9695	-2.08575	-4.73364
-1.74371	10.7379	-2.80954	-5.12123	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
-1.74371	10.7379	-2.80954	-5.12123	-1.49687	10.4198	-1.41889	10.4945	-2.02111	-4.76686
-1.99297	10.1859	-2.6928	-5.3393	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
-1.99297	10.1859	-2.6928	-5.3393	-1.61875	10.2374	-1.61797	10.0165	-1.96221	-4.79615
-2.09255	9.73245	-2.57868	-5.0331	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
-2.09255	9.73245	-2.57868	-5.0331	-1.73381	9.71347	-1.81147	9.53564	-1.90924	-4.82172
-2.2525	9.25106	-2.41299	-5.27052	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
-2.2525	9.25106	-2.41299	-5.27052	-1.93833	8.77028	-1.99998	9.05243	-1.86233	-4.84374
-2.31982	8.82532	-2.29722	-4.9699	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
-2.31982	8.82532	-2.29722	-4.9699	-2.1768	8.5411	-2.18412	8.56717	-1.82164	-4.86238
-2.58204	8.29198	-2.27295	-5.18046	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
-2.58204	8.29198	-2.27295	-5.18046	-2.21875	8.15339	-2.3645	8.0802	-1.78726	-4.87778
-2.55899	7.93879	-2.0461	-4.97577	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
-2.55899	7.93879	-2.0461	-4.97577	-2.59674	7.60288	-2.54177	7.59184	-1.75931	-4.89006
-2.85462	7.42917	-2.23983	-4.80737	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
-2.85462	7.42917	-2.23983	-4.80737	-2.79865	7.064	-2.71658	7.10238	-1.73786	-4.89933
-2.8977	7.01945	-1.8791	-5.00772	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
-2.8977	7.01945	-1.8791	-5.00772	-2.74651	6.86867	-2.88957	6.61214	-1.72295	-4.90566
-3.06553	6.50663	-1.91383	-4.72819	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
-3.06553	6.50663	-1.91383	-4.72819	-2.90217	6.22989	-3.0614	6.12139	-1.71464	-4.90911
-3.23873	6.04608	-1.79195	-4.96017	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
-3.23873	6.04608	-1.79195	-4.96017	-3.1778	5.53101	-3.23274	5.63043	-1.71295	-4.9097
-3.47119	5.47623	-1.92109	-4.8676	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
-3.47119	5.47623	-1.92109	-4.8676	-3.43031	5.10507	-3.40424	5.13955	-1.71787	-4.90745
-3.55281	5.02033	-1.6102	-4.96263	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
-3.55281	5.02033	-1.6102	-4.96263	-3.69435	4.52196	-3.57657	4.64902	-1.72939	-4.90233
-3.78034	4.43897	-1.86362	-4.8541	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
-3.78034	4.43897	-1.86362	-4.8541	-4.00238	4.04684	-3.75039	4.15913	-1.74749	-4.8943
-3.92315	4.00311	-1.66698	-4.89606	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
-3.92315	4.00311	-1.66698	-4.89606	-3.88053	3.75177	-3.92635	3.67019	-1.77212	-4.8833
-4.13103	3.5593	-1.92458	-4.70112	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
-4.13103	3.5593	-1.92458	-4.70112	-4.15119	3.21968	-4.10509	3.18248	-1.8032	-4.86925
-4.35398	3.02721	-2.02753	-4.78218	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
-4.35398	3.02721	-2.02753	-4.78218	-4.32451	2.55034	-4.28727	2.69633	-1.84065	-4.85202
-4.51345	2.55192	-1.85503	-4.79273	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
-4.51345	2.55192	-1.85503	-4.79273	-4.61223	2.09192	-4.47352	2.21205	-1.88436	-4.83149
-4.72336	1.97577	-2.25568	-4.89568	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
-4.72336	1.97577	-2.25568	-4.89568	-4.86829	1.53442	-4.66444	1.72998	-1.93422	-4.80751
